time,id,selection,a,b,c_in,m,f,p,g,c4,ab
106198,0004,1001,0101,1011,1,1,0001,1,1,1,1
106208,0004,1001,0101,1100,1,1,0110,1,1,1,1
106218,0004,1001,0101,1101,1,1,0111,1,1,1,1
106228,0004,1001,0101,1110,1,1,0100,1,1,1,1
106238,0004,1001,0101,1111,1,1,0101,1,1,1,1
106248,0004,1001,0110,0000,1,1,1001,1,1,1,1
106258,0004,1001,0110,0001,1,1,1000,1,1,1,1
106268,0004,1001,0110,0010,1,1,1011,1,1,1,1
106278,0004,1001,0110,0011,1,1,1010,1,1,1,1
106288,0004,1001,0110,0100,1,1,1101,1,1,1,1
106298,0004,1001,0110,0101,1,1,1100,1,1,1,1
106308,0004,1001,0110,0110,1,1,1111,1,1,1,1
106318,0004,1001,0110,0111,1,1,1110,1,1,1,1
106328,0004,1001,0110,1000,1,1,0001,1,1,1,1
106338,0004,1001,0110,1001,1,1,0000,1,1,1,1
106348,0004,1001,0110,1010,1,1,0011,1,1,1,1
106358,0004,1001,0110,1011,1,1,0010,1,1,1,1
106368,0004,1001,0110,1100,1,1,0101,1,1,1,1
106378,0004,1001,0110,1101,1,1,0100,1,1,1,1
106388,0004,1001,0110,1110,1,1,0111,1,1,1,1
106398,0004,1001,0110,1111,1,1,0110,1,1,1,1
106408,0004,1001,0111,0000,1,1,1000,1,1,1,1
106418,0004,1001,0111,0001,1,1,1001,1,1,1,1
106428,0004,1001,0111,0010,1,1,1010,1,1,1,1
106438,0004,1001,0111,0011,1,1,1011,1,1,1,1
106448,0004,1001,0111,0100,1,1,1100,1,1,1,1
106458,0004,1001,0111,0101,1,1,1101,1,1,1,1
106468,0004,1001,0111,0110,1,1,1110,1,1,1,1
106478,0004,1001,0111,0111,1,1,1111,1,1,1,1
106488,0004,1001,0111,1000,1,1,0000,1,1,1,1
106498,0004,1001,0111,1001,1,1,0001,1,1,1,1
106508,0004,1001,0111,1010,1,1,0010,1,1,1,1
106518,0004,1001,0111,1011,1,1,0011,1,1,1,1
106528,0004,1001,0111,1100,1,1,0100,1,1,1,1
106538,0004,1001,0111,1101,1,1,0101,1,1,1,1
106548,0004,1001,0111,1110,1,1,0110,1,1,1,1
106558,0004,1001,0111,1111,1,1,0111,1,1,1,1
106568,0004,1001,1000,0000,1,1,0111,1,1,1,1
106578,0004,1001,1000,0001,1,1,0110,1,1,1,1
106588,0004,1001,1000,0010,1,1,0101,1,1,1,1
106598,0004,1001,1000,0011,1,1,0100,1,1,1,1
106608,0004,1001,1000,0100,1,1,0011,1,1,1,1
106618,0004,1001,1000,0101,1,1,0010,1,1,1,1
106628,0004,1001,1000,0110,1,1,0001,1,1,1,1
106638,0004,1001,1000,0111,1,1,0000,1,1,1,1
106648,0004,1001,1000,1000,1,1,1111,1,1,1,1
106658,0004,1001,1000,1001,1,1,1110,1,1,1,1
106668,0004,1001,1000,1010,1,1,1101,1,1,1,1
106678,0004,1001,1000,1011,1,1,1100,1,1,1,1
106688,0004,1001,1000,1100,1,1,1011,1,1,1,1
106698,0004,1001,1000,1101,1,1,1010,1,1,1,1
106708,0004,1001,1000,1110,1,1,1001,1,1,1,1
106718,0004,1001,1000,1111,1,1,1000,1,1,1,1
106728,0004,1001,1001,0000,1,1,0110,1,1,1,1
106738,0004,1001,1001,0001,1,1,0111,1,1,1,1
106748,0004,1001,1001,0010,1,1,0100,1,1,1,1
106758,0004,1001,1001,0011,1,1,0101,1,1,1,1
106768,0004,1001,1001,0100,1,1,0010,1,1,1,1
106778,0004,1001,1001,0101,1,1,0011,1,1,1,1
106788,0004,1001,1001,0110,1,1,0000,1,1,1,1
106798,0004,1001,1001,0111,1,1,0001,1,1,1,1
106808,0004,1001,1001,1000,1,1,1110,1,1,1,1
106818,0004,1001,1001,1001,1,1,1111,1,1,1,1
106828,0004,1001,1001,1010,1,1,1100,1,1,1,1
106838,0004,1001,1001,1011,1,1,1101,1,1,1,1
106848,0004,1001,1001,1100,1,1,1010,1,1,1,1
106858,0004,1001,1001,1101,1,1,1011,1,1,1,1
106868,0004,1001,1001,1110,1,1,1000,1,1,1,1
106878,0004,1001,1001,1111,1,1,1001,1,1,1,1
106888,0004,1001,1010,0000,1,1,0101,1,1,1,1
106898,0004,1001,1010,0001,1,1,0100,1,1,1,1
106908,0004,1001,1010,0010,1,1,0111,1,1,1,1
106918,0004,1001,1010,0011,1,1,0110,1,1,1,1
106928,0004,1001,1010,0100,1,1,0001,1,1,1,1
106938,0004,1001,1010,0101,1,1,0000,1,1,1,1
106948,0004,1001,1010,0110,1,1,0011,1,1,1,1
106958,0004,1001,1010,0111,1,1,0010,1,1,1,1
106968,0004,1001,1010,1000,1,1,1101,1,1,1,1
106978,0004,1001,1010,1001,1,1,1100,1,1,1,1
106988,0004,1001,1010,1010,1,1,1111,1,1,1,1
106998,0004,1001,1010,1011,1,1,1110,1,1,1,1
107008,0004,1001,1010,1100,1,1,1001,1,1,1,1
107018,0004,1001,1010,1101,1,1,1000,1,1,1,1
107028,0004,1001,1010,1110,1,1,1011,1,1,1,1
107038,0004,1001,1010,1111,1,1,1010,1,1,1,1
107048,0004,1001,1011,0000,1,1,0100,1,1,1,1
107058,0004,1001,1011,0001,1,1,0101,1,1,1,1
107068,0004,1001,1011,0010,1,1,0110,1,1,1,1
107078,0004,1001,1011,0011,1,1,0111,1,1,1,1
107088,0004,1001,1011,0100,1,1,0000,1,1,1,1
107098,0004,1001,1011,0101,1,1,0001,1,1,1,1
107108,0004,1001,1011,0110,1,1,0010,1,1,1,1
107118,0004,1001,1011,0111,1,1,0011,1,1,1,1
107128,0004,1001,1011,1000,1,1,1100,1,1,1,1
107138,0004,1001,1011,1001,1,1,1101,1,1,1,1
107148,0004,1001,1011,1010,1,1,1110,1,1,1,1
107158,0004,1001,1011,1011,1,1,1111,1,1,1,1
107168,0004,1001,1011,1100,1,1,1000,1,1,1,1
107178,0004,1001,1011,1101,1,1,1001,1,1,1,1
107188,0004,1001,1011,1110,1,1,1010,1,1,1,1
107198,0004,1001,1011,1111,1,1,1011,1,1,1,1
107208,0004,1001,1100,0000,1,1,0011,1,1,1,1
107218,0004,1001,1100,0001,1,1,0010,1,1,1,1
107228,0004,1001,1100,0010,1,1,0001,1,1,1,1
107238,0004,1001,1100,0011,1,1,0000,1,1,1,1
107248,0004,1001,1100,0100,1,1,0111,1,1,1,1
107258,0004,1001,1100,0101,1,1,0110,1,1,1,1
107268,0004,1001,1100,0110,1,1,0101,1,1,1,1
107278,0004,1001,1100,0111,1,1,0100,1,1,1,1
107288,0004,1001,1100,1000,1,1,1011,1,1,1,1
107298,0004,1001,1100,1001,1,1,1010,1,1,1,1
107308,0004,1001,1100,1010,1,1,1001,1,1,1,1
107318,0004,1001,1100,1011,1,1,1000,1,1,1,1
107328,0004,1001,1100,1100,1,1,1111,1,1,1,1
107338,0004,1001,1100,1101,1,1,1110,1,1,1,1
107348,0004,1001,1100,1110,1,1,1101,1,1,1,1
107358,0004,1001,1100,1111,1,1,1100,1,1,1,1
107368,0004,1001,1101,0000,1,1,0010,1,1,1,1
107378,0004,1001,1101,0001,1,1,0011,1,1,1,1
107388,0004,1001,1101,0010,1,1,0000,1,1,1,1
107398,0004,1001,1101,0011,1,1,0001,1,1,1,1
107408,0004,1001,1101,0100,1,1,0110,1,1,1,1
107418,0004,1001,1101,0101,1,1,0111,1,1,1,1
107428,0004,1001,1101,0110,1,1,0100,1,1,1,1
107438,0004,1001,1101,0111,1,1,0101,1,1,1,1
107448,0004,1001,1101,1000,1,1,1010,1,1,1,1
107458,0004,1001,1101,1001,1,1,1011,1,1,1,1
107468,0004,1001,1101,1010,1,1,1000,1,1,1,1
107478,0004,1001,1101,1011,1,1,1001,1,1,1,1
107488,0004,1001,1101,1100,1,1,1110,1,1,1,1
107498,0004,1001,1101,1101,1,1,1111,1,1,1,1
107508,0004,1001,1101,1110,1,1,1100,1,1,1,1
107518,0004,1001,1101,1111,1,1,1101,1,1,1,1
107528,0004,1001,1110,0000,1,1,0001,1,1,1,1
107538,0004,1001,1110,0001,1,1,0000,1,1,1,1
107548,0004,1001,1110,0010,1,1,0011,1,1,1,1
107558,0004,1001,1110,0011,1,1,0010,1,1,1,1
107568,0004,1001,1110,0100,1,1,0101,1,1,1,1
107578,0004,1001,1110,0101,1,1,0100,1,1,1,1
107588,0004,1001,1110,0110,1,1,0111,1,1,1,1
107598,0004,1001,1110,0111,1,1,0110,1,1,1,1
107608,0004,1001,1110,1000,1,1,1001,1,1,1,1
107618,0004,1001,1110,1001,1,1,1000,1,1,1,1
107628,0004,1001,1110,1010,1,1,1011,1,1,1,1
107638,0004,1001,1110,1011,1,1,1010,1,1,1,1
107648,0004,1001,1110,1100,1,1,1101,1,1,1,1
107658,0004,1001,1110,1101,1,1,1100,1,1,1,1
107668,0004,1001,1110,1110,1,1,1111,1,1,1,1
107678,0004,1001,1110,1111,1,1,1110,1,1,1,1
107688,0004,1001,1111,0000,1,1,0000,1,1,1,1
107698,0004,1001,1111,0001,1,1,0001,1,1,1,1
107708,0004,1001,1111,0010,1,1,0010,1,1,1,1
107718,0004,1001,1111,0011,1,1,0011,1,1,1,1
107728,0004,1001,1111,0100,1,1,0100,1,1,1,1
107738,0004,1001,1111,0101,1,1,0101,1,1,1,1
107748,0004,1001,1111,0110,1,1,0110,1,1,1,1
107758,0004,1001,1111,0111,1,1,0111,1,1,1,1
107768,0004,1001,1111,1000,1,1,1000,1,1,1,1
107778,0004,1001,1111,1001,1,1,1001,1,1,1,1
107788,0004,1001,1111,1010,1,1,1010,1,1,1,1
107798,0004,1001,1111,1011,1,1,1011,1,1,1,1
107808,0004,1001,1111,1100,1,1,1100,1,1,1,1
107818,0004,1001,1111,1101,1,1,1101,1,1,1,1
107828,0004,1001,1111,1110,1,1,1110,1,1,1,1
107838,0004,1001,1111,1111,1,1,1111,1,1,1,1
107848,0004,1010,0000,0000,1,1,0000,1,1,1,1
107858,0004,1010,0000,0001,1,1,0001,1,1,1,1
107868,0004,1010,0000,0010,1,1,0010,1,1,1,1
107878,0004,1010,0000,0011,1,1,0011,1,1,1,1
107888,0004,1010,0000,0100,1,1,0100,1,1,1,1
107898,0004,1010,0000,0101,1,1,0101,1,1,1,1
107908,0004,1010,0000,0110,1,1,0110,1,1,1,1
107918,0004,1010,0000,0111,1,1,0111,1,1,1,1
107928,0004,1010,0000,1000,1,1,1000,1,1,1,1
107938,0004,1010,0000,1001,1,1,1001,1,1,1,1
107948,0004,1010,0000,1010,1,1,1010,1,1,1,1
107958,0004,1010,0000,1011,1,1,1011,1,1,1,1
107968,0004,1010,0000,1100,1,1,1100,1,1,1,1
107978,0004,1010,0000,1101,1,1,1101,1,1,1,1
107988,0004,1010,0000,1110,1,1,1110,1,1,1,1
107998,0004,1010,0000,1111,1,1,1111,1,1,1,1
108008,0004,1010,0001,0000,1,1,0000,1,1,1,1
108018,0004,1010,0001,0001,1,1,0001,1,1,1,1
108028,0004,1010,0001,0010,1,1,0010,1,1,1,1
108038,0004,1010,0001,0011,1,1,0011,1,1,1,1
108048,0004,1010,0001,0100,1,1,0100,1,1,1,1
108058,0004,1010,0001,0101,1,1,0101,1,1,1,1
108068,0004,1010,0001,0110,1,1,0110,1,1,1,1
108078,0004,1010,0001,0111,1,1,0111,1,1,1,1
108088,0004,1010,0001,1000,1,1,1000,1,1,1,1
108098,0004,1010,0001,1001,1,1,1001,1,1,1,1
108108,0004,1010,0001,1010,1,1,1010,1,1,1,1
108118,0004,1010,0001,1011,1,1,1011,1,1,1,1
108128,0004,1010,0001,1100,1,1,1100,1,1,1,1
108138,0004,1010,0001,1101,1,1,1101,1,1,1,1
108148,0004,1010,0001,1110,1,1,1110,1,1,1,1
108158,0004,1010,0001,1111,1,1,1111,1,1,1,1
108168,0004,1010,0010,0000,1,1,0000,1,1,1,1
108178,0004,1010,0010,0001,1,1,0001,1,1,1,1
108188,0004,1010,0010,0010,1,1,0010,1,1,1,1
108198,0004,1010,0010,0011,1,1,0011,1,1,1,1
108208,0004,1010,0010,0100,1,1,0100,1,1,1,1
108218,0004,1010,0010,0101,1,1,0101,1,1,1,1
108228,0004,1010,0010,0110,1,1,0110,1,1,1,1
108238,0004,1010,0010,0111,1,1,0111,1,1,1,1
108248,0004,1010,0010,1000,1,1,1000,1,1,1,1
108258,0004,1010,0010,1001,1,1,1001,1,1,1,1
108268,0004,1010,0010,1010,1,1,1010,1,1,1,1
108278,0004,1010,0010,1011,1,1,1011,1,1,1,1
108288,0004,1010,0010,1100,1,1,1100,1,1,1,1
108298,0004,1010,0010,1101,1,1,1101,1,1,1,1
108308,0004,1010,0010,1110,1,1,1110,1,1,1,1
108318,0004,1010,0010,1111,1,1,1111,1,1,1,1
108328,0004,1010,0011,0000,1,1,0000,1,1,1,1
108338,0004,1010,0011,0001,1,1,0001,1,1,1,1
108348,0004,1010,0011,0010,1,1,0010,1,1,1,1
108358,0004,1010,0011,0011,1,1,0011,1,1,1,1
108368,0004,1010,0011,0100,1,1,0100,1,1,1,1
108378,0004,1010,0011,0101,1,1,0101,1,1,1,1
108388,0004,1010,0011,0110,1,1,0110,1,1,1,1
108398,0004,1010,0011,0111,1,1,0111,1,1,1,1
108408,0004,1010,0011,1000,1,1,1000,1,1,1,1
108418,0004,1010,0011,1001,1,1,1001,1,1,1,1
108428,0004,1010,0011,1010,1,1,1010,1,1,1,1
108438,0004,1010,0011,1011,1,1,1011,1,1,1,1
108448,0004,1010,0011,1100,1,1,1100,1,1,1,1
108458,0004,1010,0011,1101,1,1,1101,1,1,1,1
108468,0004,1010,0011,1110,1,1,1110,1,1,1,1
108478,0004,1010,0011,1111,1,1,1111,1,1,1,1
108488,0004,1010,0100,0000,1,1,0000,1,1,1,1
108498,0004,1010,0100,0001,1,1,0001,1,1,1,1
108508,0004,1010,0100,0010,1,1,0010,1,1,1,1
108518,0004,1010,0100,0011,1,1,0011,1,1,1,1
108528,0004,1010,0100,0100,1,1,0100,1,1,1,1
108538,0004,1010,0100,0101,1,1,0101,1,1,1,1
108548,0004,1010,0100,0110,1,1,0110,1,1,1,1
108558,0004,1010,0100,0111,1,1,0111,1,1,1,1
108568,0004,1010,0100,1000,1,1,1000,1,1,1,1
108578,0004,1010,0100,1001,1,1,1001,1,1,1,1
108588,0004,1010,0100,1010,1,1,1010,1,1,1,1
108598,0004,1010,0100,1011,1,1,1011,1,1,1,1
108608,0004,1010,0100,1100,1,1,1100,1,1,1,1
108618,0004,1010,0100,1101,1,1,1101,1,1,1,1
108628,0004,1010,0100,1110,1,1,1110,1,1,1,1
108638,0004,1010,0100,1111,1,1,1111,1,1,1,1
108648,0004,1010,0101,0000,1,1,0000,1,1,1,1
108658,0004,1010,0101,0001,1,1,0001,1,1,1,1
108668,0004,1010,0101,0010,1,1,0010,1,1,1,1
108678,0004,1010,0101,0011,1,1,0011,1,1,1,1
108688,0004,1010,0101,0100,1,1,0100,1,1,1,1
108698,0004,1010,0101,0101,1,1,0101,1,1,1,1
108708,0004,1010,0101,0110,1,1,0110,1,1,1,1
108718,0004,1010,0101,0111,1,1,0111,1,1,1,1
108728,0004,1010,0101,1000,1,1,1000,1,1,1,1
108738,0004,1010,0101,1001,1,1,1001,1,1,1,1
108748,0004,1010,0101,1010,1,1,1010,1,1,1,1
108758,0004,1010,0101,1011,1,1,1011,1,1,1,1
108768,0004,1010,0101,1100,1,1,1100,1,1,1,1
108778,0004,1010,0101,1101,1,1,1101,1,1,1,1
108788,0004,1010,0101,1110,1,1,1110,1,1,1,1
108798,0004,1010,0101,1111,1,1,1111,1,1,1,1
108808,0004,1010,0110,0000,1,1,0000,1,1,1,1
108818,0004,1010,0110,0001,1,1,0001,1,1,1,1
108828,0004,1010,0110,0010,1,1,0010,1,1,1,1
108838,0004,1010,0110,0011,1,1,0011,1,1,1,1
108848,0004,1010,0110,0100,1,1,0100,1,1,1,1
108858,0004,1010,0110,0101,1,1,0101,1,1,1,1
108868,0004,1010,0110,0110,1,1,0110,1,1,1,1
108878,0004,1010,0110,0111,1,1,0111,1,1,1,1
108888,0004,1010,0110,1000,1,1,1000,1,1,1,1
108898,0004,1010,0110,1001,1,1,1001,1,1,1,1
108908,0004,1010,0110,1010,1,1,1010,1,1,1,1
108918,0004,1010,0110,1011,1,1,1011,1,1,1,1
108928,0004,1010,0110,1100,1,1,1100,1,1,1,1
108938,0004,1010,0110,1101,1,1,1101,1,1,1,1
108948,0004,1010,0110,1110,1,1,1110,1,1,1,1
108958,0004,1010,0110,1111,1,1,1111,1,1,1,1
108968,0004,1010,0111,0000,1,1,0000,1,1,1,1
108978,0004,1010,0111,0001,1,1,0001,1,1,1,1
108988,0004,1010,0111,0010,1,1,0010,1,1,1,1
108998,0004,1010,0111,0011,1,1,0011,1,1,1,1
109008,0004,1010,0111,0100,1,1,0100,1,1,1,1
109018,0004,1010,0111,0101,1,1,0101,1,1,1,1
109028,0004,1010,0111,0110,1,1,0110,1,1,1,1
109038,0004,1010,0111,0111,1,1,0111,1,1,1,1
109048,0004,1010,0111,1000,1,1,1000,1,1,1,1
109058,0004,1010,0111,1001,1,1,1001,1,1,1,1
109068,0004,1010,0111,1010,1,1,1010,1,1,1,1
109078,0004,1010,0111,1011,1,1,1011,1,1,1,1
109088,0004,1010,0111,1100,1,1,1100,1,1,1,1
109098,0004,1010,0111,1101,1,1,1101,1,1,1,1
109108,0004,1010,0111,1110,1,1,1110,1,1,1,1
109118,0004,1010,0111,1111,1,1,1111,1,1,1,1
109128,0004,1010,1000,0000,1,1,0000,1,1,1,1
109138,0004,1010,1000,0001,1,1,0001,1,1,1,1
109148,0004,1010,1000,0010,1,1,0010,1,1,1,1
109158,0004,1010,1000,0011,1,1,0011,1,1,1,1
109168,0004,1010,1000,0100,1,1,0100,1,1,1,1
109178,0004,1010,1000,0101,1,1,0101,1,1,1,1
109188,0004,1010,1000,0110,1,1,0110,1,1,1,1
109198,0004,1010,1000,0111,1,1,0111,1,1,1,1
109208,0004,1010,1000,1000,1,1,1000,1,1,1,1
109218,0004,1010,1000,1001,1,1,1001,1,1,1,1
109228,0004,1010,1000,1010,1,1,1010,1,1,1,1
109238,0004,1010,1000,1011,1,1,1011,1,1,1,1
109248,0004,1010,1000,1100,1,1,1100,1,1,1,1
109258,0004,1010,1000,1101,1,1,1101,1,1,1,1
109268,0004,1010,1000,1110,1,1,1110,1,1,1,1
109278,0004,1010,1000,1111,1,1,1111,1,1,1,1
109288,0004,1010,1001,0000,1,1,0000,1,1,1,1
109298,0004,1010,1001,0001,1,1,0001,1,1,1,1
109308,0004,1010,1001,0010,1,1,0010,1,1,1,1
109318,0004,1010,1001,0011,1,1,0011,1,1,1,1
109328,0004,1010,1001,0100,1,1,0100,1,1,1,1
109338,0004,1010,1001,0101,1,1,0101,1,1,1,1
109348,0004,1010,1001,0110,1,1,0110,1,1,1,1
109358,0004,1010,1001,0111,1,1,0111,1,1,1,1
109368,0004,1010,1001,1000,1,1,1000,1,1,1,1
109378,0004,1010,1001,1001,1,1,1001,1,1,1,1
109388,0004,1010,1001,1010,1,1,1010,1,1,1,1
109398,0004,1010,1001,1011,1,1,1011,1,1,1,1
109408,0004,1010,1001,1100,1,1,1100,1,1,1,1
109418,0004,1010,1001,1101,1,1,1101,1,1,1,1
109428,0004,1010,1001,1110,1,1,1110,1,1,1,1
109438,0004,1010,1001,1111,1,1,1111,1,1,1,1
109448,0004,1010,1010,0000,1,1,0000,1,1,1,1
109458,0004,1010,1010,0001,1,1,0001,1,1,1,1
109468,0004,1010,1010,0010,1,1,0010,1,1,1,1
109478,0004,1010,1010,0011,1,1,0011,1,1,1,1
109488,0004,1010,1010,0100,1,1,0100,1,1,1,1
109498,0004,1010,1010,0101,1,1,0101,1,1,1,1
109508,0004,1010,1010,0110,1,1,0110,1,1,1,1
109518,0004,1010,1010,0111,1,1,0111,1,1,1,1
109528,0004,1010,1010,1000,1,1,1000,1,1,1,1
109538,0004,1010,1010,1001,1,1,1001,1,1,1,1
109548,0004,1010,1010,1010,1,1,1010,1,1,1,1
109558,0004,1010,1010,1011,1,1,1011,1,1,1,1
109568,0004,1010,1010,1100,1,1,1100,1,1,1,1
109578,0004,1010,1010,1101,1,1,1101,1,1,1,1
109588,0004,1010,1010,1110,1,1,1110,1,1,1,1
109598,0004,1010,1010,1111,1,1,1111,1,1,1,1
109608,0004,1010,1011,0000,1,1,0000,1,1,1,1
109618,0004,1010,1011,0001,1,1,0001,1,1,1,1
109628,0004,1010,1011,0010,1,1,0010,1,1,1,1
109638,0004,1010,1011,0011,1,1,0011,1,1,1,1
109648,0004,1010,1011,0100,1,1,0100,1,1,1,1
109658,0004,1010,1011,0101,1,1,0101,1,1,1,1
109668,0004,1010,1011,0110,1,1,0110,1,1,1,1
109678,0004,1010,1011,0111,1,1,0111,1,1,1,1
109688,0004,1010,1011,1000,1,1,1000,1,1,1,1
109698,0004,1010,1011,1001,1,1,1001,1,1,1,1
109708,0004,1010,1011,1010,1,1,1010,1,1,1,1
109718,0004,1010,1011,1011,1,1,1011,1,1,1,1
109728,0004,1010,1011,1100,1,1,1100,1,1,1,1
109738,0004,1010,1011,1101,1,1,1101,1,1,1,1
109748,0004,1010,1011,1110,1,1,1110,1,1,1,1
109758,0004,1010,1011,1111,1,1,1111,1,1,1,1
109768,0004,1010,1100,0000,1,1,0000,1,1,1,1
109778,0004,1010,1100,0001,1,1,0001,1,1,1,1
109788,0004,1010,1100,0010,1,1,0010,1,1,1,1
109798,0004,1010,1100,0011,1,1,0011,1,1,1,1
109808,0004,1010,1100,0100,1,1,0100,1,1,1,1
109818,0004,1010,1100,0101,1,1,0101,1,1,1,1
109828,0004,1010,1100,0110,1,1,0110,1,1,1,1
109838,0004,1010,1100,0111,1,1,0111,1,1,1,1
109848,0004,1010,1100,1000,1,1,1000,1,1,1,1
109858,0004,1010,1100,1001,1,1,1001,1,1,1,1
109868,0004,1010,1100,1010,1,1,1010,1,1,1,1
109878,0004,1010,1100,1011,1,1,1011,1,1,1,1
109888,0004,1010,1100,1100,1,1,1100,1,1,1,1
109898,0004,1010,1100,1101,1,1,1101,1,1,1,1
109908,0004,1010,1100,1110,1,1,1110,1,1,1,1
109918,0004,1010,1100,1111,1,1,1111,1,1,1,1
109928,0004,1010,1101,0000,1,1,0000,1,1,1,1
109938,0004,1010,1101,0001,1,1,0001,1,1,1,1
109948,0004,1010,1101,0010,1,1,0010,1,1,1,1
109958,0004,1010,1101,0011,1,1,0011,1,1,1,1
109968,0004,1010,1101,0100,1,1,0100,1,1,1,1
109978,0004,1010,1101,0101,1,1,0101,1,1,1,1
109988,0004,1010,1101,0110,1,1,0110,1,1,1,1
109998,0004,1010,1101,0111,1,1,0111,1,1,1,1
110008,0004,1010,1101,1000,1,1,1000,1,1,1,1
110018,0004,1010,1101,1001,1,1,1001,1,1,1,1
110028,0004,1010,1101,1010,1,1,1010,1,1,1,1
110038,0004,1010,1101,1011,1,1,1011,1,1,1,1
110048,0004,1010,1101,1100,1,1,1100,1,1,1,1
110058,0004,1010,1101,1101,1,1,1101,1,1,1,1
110068,0004,1010,1101,1110,1,1,1110,1,1,1,1
110078,0004,1010,1101,1111,1,1,1111,1,1,1,1
110088,0004,1010,1110,0000,1,1,0000,1,1,1,1
110098,0004,1010,1110,0001,1,1,0001,1,1,1,1
110108,0004,1010,1110,0010,1,1,0010,1,1,1,1
110118,0004,1010,1110,0011,1,1,0011,1,1,1,1
110128,0004,1010,1110,0100,1,1,0100,1,1,1,1
110138,0004,1010,1110,0101,1,1,0101,1,1,1,1
110148,0004,1010,1110,0110,1,1,0110,1,1,1,1
110158,0004,1010,1110,0111,1,1,0111,1,1,1,1
110168,0004,1010,1110,1000,1,1,1000,1,1,1,1
110178,0004,1010,1110,1001,1,1,1001,1,1,1,1
110188,0004,1010,1110,1010,1,1,1010,1,1,1,1
110198,0004,1010,1110,1011,1,1,1011,1,1,1,1
110208,0004,1010,1110,1100,1,1,1100,1,1,1,1
110218,0004,1010,1110,1101,1,1,1101,1,1,1,1
110228,0004,1010,1110,1110,1,1,1110,1,1,1,1
110238,0004,1010,1110,1111,1,1,1111,1,1,1,1
110248,0004,1010,1111,0000,1,1,0000,1,1,1,1
110258,0004,1010,1111,0001,1,1,0001,1,1,1,1
110268,0004,1010,1111,0010,1,1,0010,1,1,1,1
110278,0004,1010,1111,0011,1,1,0011,1,1,1,1
110288,0004,1010,1111,0100,1,1,0100,1,1,1,1
110298,0004,1010,1111,0101,1,1,0101,1,1,1,1
110308,0004,1010,1111,0110,1,1,0110,1,1,1,1
110318,0004,1010,1111,0111,1,1,0111,1,1,1,1
110328,0004,1010,1111,1000,1,1,1000,1,1,1,1
110338,0004,1010,1111,1001,1,1,1001,1,1,1,1
110348,0004,1010,1111,1010,1,1,1010,1,1,1,1
110358,0004,1010,1111,1011,1,1,1011,1,1,1,1
110368,0004,1010,1111,1100,1,1,1100,1,1,1,1
110378,0004,1010,1111,1101,1,1,1101,1,1,1,1
110388,0004,1010,1111,1110,1,1,1110,1,1,1,1
110398,0004,1010,1111,1111,1,1,1111,1,1,1,1
110408,0004,1011,0000,0000,1,1,0000,1,1,1,1
110418,0004,1011,0000,0001,1,1,0000,1,1,1,1
110428,0004,1011,0000,0010,1,1,0000,1,1,1,1
110438,0004,1011,0000,0011,1,1,0000,1,1,1,1
110448,0004,1011,0000,0100,1,1,0000,1,1,1,1
110458,0004,1011,0000,0101,1,1,0000,1,1,1,1
110468,0004,1011,0000,0110,1,1,0000,1,1,1,1
110478,0004,1011,0000,0111,1,1,0000,1,1,1,1
110488,0004,1011,0000,1000,1,1,0000,1,1,1,1
110498,0004,1011,0000,1001,1,1,0000,1,1,1,1
110508,0004,1011,0000,1010,1,1,0000,1,1,1,1
110518,0004,1011,0000,1011,1,1,0000,1,1,1,1
110528,0004,1011,0000,1100,1,1,0000,1,1,1,1
110538,0004,1011,0000,1101,1,1,0000,1,1,1,1
110548,0004,1011,0000,1110,1,1,0000,1,1,1,1
110558,0004,1011,0000,1111,1,1,0000,1,1,1,1
110568,0004,1011,0001,0000,1,1,0000,1,1,1,1
110578,0004,1011,0001,0001,1,1,0001,1,1,1,1
110588,0004,1011,0001,0010,1,1,0000,1,1,1,1
110598,0004,1011,0001,0011,1,1,0001,1,1,1,1
110608,0004,1011,0001,0100,1,1,0000,1,1,1,1
110618,0004,1011,0001,0101,1,1,0001,1,1,1,1
110628,0004,1011,0001,0110,1,1,0000,1,1,1,1
110638,0004,1011,0001,0111,1,1,0001,1,1,1,1
110648,0004,1011,0001,1000,1,1,0000,1,1,1,1
110658,0004,1011,0001,1001,1,1,0001,1,1,1,1
110668,0004,1011,0001,1010,1,1,0000,1,1,1,1
110678,0004,1011,0001,1011,1,1,0001,1,1,1,1
110688,0004,1011,0001,1100,1,1,0000,1,1,1,1
110698,0004,1011,0001,1101,1,1,0001,1,1,1,1
110708,0004,1011,0001,1110,1,1,0000,1,1,1,1
110718,0004,1011,0001,1111,1,1,0001,1,1,1,1
110728,0004,1011,0010,0000,1,1,0000,1,1,1,1
110738,0004,1011,0010,0001,1,1,0000,1,1,1,1
110748,0004,1011,0010,0010,1,1,0010,1,1,1,1
110758,0004,1011,0010,0011,1,1,0010,1,1,1,1
110768,0004,1011,0010,0100,1,1,0000,1,1,1,1
110778,0004,1011,0010,0101,1,1,0000,1,1,1,1
110788,0004,1011,0010,0110,1,1,0010,1,1,1,1
110798,0004,1011,0010,0111,1,1,0010,1,1,1,1
110808,0004,1011,0010,1000,1,1,0000,1,1,1,1
110818,0004,1011,0010,1001,1,1,0000,1,1,1,1
110828,0004,1011,0010,1010,1,1,0010,1,1,1,1
110838,0004,1011,0010,1011,1,1,0010,1,1,1,1
